t [s]	Ux [V]	Uy [V]
27,149884	2,142573	0,006354
27,159884	2,063551	0,006354
27,169884	1,992176	0,006354
27,179884	1,906782	0,008906
27,189884	1,834133	0,008906
27,199884	1,755111	0,006354
27,209884	1,688834	0,008906
27,219884	1,60344	0,003802
27,229884	1,538438	0,00763
27,249221	1,40716	0,002526
27,259221	1,35108	0,006354
27,269221	1,295	0,010181
27,279221	1,235096	0,006354
27,289221	1,176467	0,006354
27,299221	1,121662	0,006354
27,309221	1,063032	0,002526
27,319221	1,008227	0,002526
27,329221	0,954696	0,006354
27,339221	0,897341	0,006354
27,366369	0,74822	0,005078
27,376369	0,685767	0,010181
27,386369	0,629687	0,008906
27,396369	0,57998	0,010181
27,406369	0,520076	0,006354
27,416369	0,457623	0,003802
27,426369	0,407916	0,008906
27,436369	0,350561	0,006354
27,446369	0,295756	0,006354
27,456369	0,24095	0,006354
27,477357	0,138987	0,005078
27,487357	0,089279	0,002526
27,497357	0,040847	0,005078
27,507357	-0,005037	0,006354
27,517357	-0,047097	0,010181
27,527357	-0,08151	0,010181
27,537357	-0,117197	0,006354
27,547357	-0,150335	0,008906
27,557357	-0,17965	0,008906
27,567357	-0,211513	0,006354
27,596254	-0,29181	0,006354
27,606254	-0,323673	0,010181
27,616254	-0,346615	0,006354
27,626254	-0,374655	0,002526
27,636254	-0,40397	0,005078
27,646254	-0,424363	0,010181
27,656254	-0,453677	0,006354
27,666254	-0,482992	0,003802
27,676254	-0,511032	0,006354
27,686254	-0,542895	0,006354
27,709191	-0,606623	0,002526
27,719191	-0,633388	0,006354
27,729191	-0,663977	0,006354
27,739191	-0,694566	0,006354
27,749191	-0,723881	0,006354
27,759191	-0,758294	0,002526
27,769191	-0,786334	0,005078
27,779191	-0,819472	0,006354
27,789191	-0,850061	0,00763
27,799191	-0,883199	0,005078
27,817133	-0,944377	0,002526
27,827133	-0,977515	0,006354
27,837133	-1,005555	0,006354
27,847133	-1,042517	0,002526
27,857133	-1,071832	0,006354
27,867133	-1,102421	0,006354
27,877133	-1,134285	0,006354
27,887133	-1,157226	0,006354
27,897133	-1,18909	0,006354
27,907133	-1,224777	0,002526
27,92892	-1,280857	0,006354
27,93892	-1,305074	0,002526
27,94892	-1,324192	0,006354
27,95892	-1,342035	0,006354
27,96892	-1,348408	0,008906
27,97892	-1,362428	0,008906
27,98892	-1,366252	0,006354
27,99892	-1,377723	0,006354
28,00892	-1,375174	0,006354
28,01892	-1,372625	0,008906
28,044619	-1,363703	0,008906
28,054619	-1,37135	0,003802
28,064619	-1,366252	0,005078
28,074619	-1,366252	0,002526
28,084619	-1,363703	0,008906
28,094619	-1,354781	0,00763
28,104619	-1,348408	0,006354
28,114619	-1,333114	0,002526
28,124619	-1,316545	0,002526
28,134619	-1,30125	0,002526
28,162503	-1,213306	0,008906
28,172503	-1,167423	0,008906
28,182503	-1,131735	0,00763
28,192503	-1,087126	0,002526
28,202503	-1,033595	0,003802
28,212503	-0,981339	0,00763
28,222503	-0,918886	0,006354
28,232503	-0,864081	0,006354
28,242503	-0,800354	0,003802
28,252503	-0,736626	0,003802
28,276304	-0,588779	0,006354
28,286304	-0,521228	0,006354
28,296304	-0,44603	0,006354
28,306304	-0,369557	0,008906
28,316304	-0,296908	0,006354
28,326304	-0,217886	0,00763
28,336304	-0,150335	0,005078
28,346304	-0,058568	0,00763
28,356304	0,015356	0,002526
28,366304	0,096927	0,003802
28,393501	0,314874	0,002526
28,403501	0,39772	0,010181
28,413501	0,469094	0,003802
28,423501	0,544292	0,006354
28,433501	0,620765	0,006354
28,443501	0,687041	0,002526
28,453501	0,768612	0,008906
28,463501	0,839987	0,010181
28,473501	0,913911	0,00763
28,483501	0,998031	0,006354
28,504098	1,139505	0,006354
28,514098	1,218527	0,00763
28,524098	1,296274	0,008906
28,534098	1,374022	0,006354
28,544098	1,454318	0,003802
28,554098	1,538438	0,005078
28,564098	1,623833	0,008906
28,574098	1,704129	0,002526
28,584098	1,784425	0,002526
28,594098	1,867271	0,008906
28,623123	2,099238	0,008906
28,633123	2,173162	0,008906
28,643123	2,247085	0,008906
28,653123	2,317186	0,002526
28,663123	2,392384	0,003802
28,673123	2,465033	0,006354
28,683123	2,538956	0,006354
28,693123	2,610331	0,006354
28,703123	2,676607	0,003802
28,713123	2,735237	0,006354
28,735002	2,867789	0,010181
28,745002	2,92132	0,010181
28,755002	2,965929	0,002526
28,765002	3,020735	0,005078
28,775002	3,067893	0,002526
28,785002	3,125248	0,010181
28,795002	3,183877	0,008906
28,805002	3,234858	0,00763
28,815002	3,292213	0,00763
28,825002	3,343195	0,003802
28,844556	3,437511	0,006354
28,854556	3,487219	0,006354
28,864556	3,55222	0,008906
28,874556	3,617222	0,006354
28,884556	3,696244	0,002526
28,894556	3,77654	0,010181
28,904556	3,842817	0,003802
28,914556	3,932035	0,006354
28,924556	4,007233	0,006354
28,934556	4,086255	0,010181
28,954754	4,236651	0,006354
28,964754	4,310575	0,005078
28,974754	4,393421	0,008906
28,984754	4,471168	0,006354
28,994754	4,557837	0,006354
29,004754	4,636859	0,003802
29,014754	4,710783	0,006354
29,024754	4,792353	0,008906
29,034754	4,867552	0,010181
29,044754	4,940201	0,006354
29,068416	5,145403	0,005078
29,078416	5,230797	0,003802
29,088416	5,316192	0,003802
29,098416	5,390115	0,00763
29,108416	5,464039	0,006354
29,118416	5,529041	0,002526
29,128416	5,600415	0,006354
29,138416	5,675614	0,006354
29,148416	5,750812	0,006354
29,158416	5,831108	0,006354
29,181239	6,029937	0,008906
29,191239	6,111508	0,005078
29,201239	6,19053	0,00763
29,211239	6,277199	0,002526
29,221239	6,357496	0,005078
29,231239	6,439067	0,005078
29,241239	6,506618	0,008906
29,251239	6,56907	0,008906
29,261239	6,627699	0,010181
29,271239	6,68123	0,008906
29,289585	6,776821	0,008906
29,299585	6,823979	0,006354
29,309585	6,859667	0,006354
29,319585	6,896629	0,00763
29,329585	6,941238	0,006354
29,339585	6,983298	0,002526
29,349585	7,027907	0,005078
29,359585	7,072516	0,008906
29,369585	7,112027	0,002526
29,379585	7,163009	0,006354
29,402915	7,259874	0,006354
29,412915	7,298111	0,006354
29,422915	7,341445	0,008906
29,432915	7,380956	0,00763
29,442915	7,429389	0,008906
29,452915	7,471449	0,006354
29,462915	7,514783	0,006354
29,472915	7,554294	0,008906
29,482915	7,598903	0,006354
29,492915	7,635865	0,002526
29,51235	7,704691	0,006354
29,52235	7,73528	0,008906
29,53235	7,760771	0,005078
29,54235	7,809203	0,006354
29,55235	7,876754	0,008906
29,56235	7,951952	0,008906
29,57235	8,009307	0,006354
29,58235	8,060289	0,006354
29,59235	8,103623	0,002526
29,60235	8,144409	0,002526
29,626695	8,243823	0,006354
29,636695	8,28206	0,006354
29,646695	8,326669	0,006354
29,656695	8,364905	0,006354
29,666695	8,410789	0,008906
29,676695	8,445202	0,005078
29,686695	8,493634	0,006354
29,696695	8,530596	0,005078
29,706695	8,573931	0,006354
29,716695	8,591774	0,006354
29,747637	8,591774	0,003802
29,757637	8,587951	0,003802
29,767637	8,591774	0,008906
29,777637	8,591774	0,008906
29,787637	8,596873	0,008906
29,797637	8,594324	0,006354
29,807637	8,591774	0,008906
29,817637	8,5905	0,010181
29,827637	8,594324	0,006354
29,837637	8,591774	0,002526
29,860389	8,593049	0,006354
29,870389	8,593049	0,008906
29,880389	8,587951	0,002526
29,890389	8,589225	0,002526
29,900389	8,594324	0,006354
29,910389	8,589225	0,003802
29,920389	8,587951	0,006354
29,930389	8,589225	0,006354
29,940389	8,594324	0,010181
29,950389	8,584127	0,006354
29,969264	8,53442	0,002526
29,979264	8,498733	0,006354
29,989264	8,461771	0,006354
29,999264	8,42226	0,008906
30,009264	8,373827	0,005078
30,019264	8,311374	0,008906
30,029264	8,24	0,005078
30,039264	8,158429	0,005078
30,049264	8,074309	0,006354
30,059264	7,996562	0,008906
30,083023	7,829596	0,010181
30,093023	7,759496	0,010181
30,103023	7,700867	0,002526
30,113023	7,647336	0,008906
30,123023	7,598903	0,006354
30,133023	7,555569	0,006354
30,143023	7,51096	0,005078
30,153023	7,465076	0,00763
30,163023	7,424291	0,006354
30,173023	7,379681	0,003802
30,20305	7,233109	0,008906
30,21305	7,170656	0,003802
30,22305	7,106929	0,008906
30,23305	7,038103	0,003802
30,24305	6,960356	0,006354
30,25305	6,882609	0,008906
30,26305	6,816332	0,006354
30,27305	6,739859	0,002526
30,28305	6,668485	0,002526
30,29305	6,608581	0,003802
30,314808	6,48495	0,010181
30,324808	6,419948	0,006354
30,334808	6,366418	0,006354
30,344808	6,295043	0,002526
30,354808	6,223668	0,005078
30,364808	6,157392	0,008906
30,374808	6,093665	0,006354
30,384808	6,031212	0,008906
30,394808	5,968759	0,008906
30,404808	5,908856	0,008906
30,424418	5,795421	0,006354
30,434418	5,726596	0,003802
30,444418	5,662868	0,006354
30,454418	5,600415	0,006354
30,464418	5,539237	0,002526
30,474418	5,484432	0,006354
30,484418	5,429626	0,005078
30,494418	5,368448	0,006354
30,504418	5,312368	0,008906
30,514418	5,244817	0,006354
30,541052	5,037066	0,005078
30,551052	4,95677	0,003802
30,561052	4,887944	0,006354
30,571052	4,807648	0,008906
30,581052	4,726077	0,008906
30,591052	4,64833	0,008906
30,601052	4,571857	0,008906
30,611052	4,492835	0,006354
30,621052	4,413813	0,008906
30,631052	4,333517	0,006354
30,658197	4,105373	0,002526
30,668197	4,01743	0,002526
30,678197	3,932035	0,002526
30,688197	3,842817	0,003802
30,698197	3,766344	0,002526
30,708197	3,69497	0,006354
30,718197	3,629968	0,006354
30,728197	3,573888	0,008906
30,738197	3,507611	0,008906
30,748197	3,438786	0,002526
30,769598	3,303684	0,008906
30,779598	3,238682	0,006354
30,789598	3,176229	0,002526
30,799598	3,112502	0,005078
30,809598	3,060246	0,008906
30,819598	3,006715	0,006354
30,829598	2,944262	0,006354
30,839598	2,883084	0,008906
30,849598	2,82318	0,006354
30,859598	2,75308	0,006354
30,879082	2,625626	0,003802
30,889082	2,559349	0,003802
30,899082	2,50072	0,005078
30,909082	2,434444	0,006354
30,919082	2,36052	0,002526
30,929082	2,287871	0,002526
30,939082	2,212673	0,002526
30,949082	2,129827	0,006354
30,959082	2,061002	0,006354
30,969082	1,992176	0,008906
30,987035	1,851976	0,006354
30,997035	1,788249	0,006354
31,007035	1,727071	0,008906
31,017035	1,668442	0,010181
31,027035	1,604714	0,005078
31,037035	1,544811	0,003802
31,047035	1,490005	0,006354
31,057035	1,433925	0,00763
31,067035	1,374022	0,008906
31,077035	1,315393	0,005078
31,105148	1,171369	0,006354
31,115148	1,111465	0,003802
31,125148	1,05666	0,006354
31,135148	1,003129	0,008906
31,145148	0,943225	0,008906
31,155148	0,879498	0,006354
31,165148	0,819594	0,008906
31,175148	0,764789	0,008906
31,185148	0,695963	0,008906
31,195148	0,63606	0,005078
31,218115	0,492036	0,003802
31,228115	0,433407	0,006354
31,238115	0,36968	0,002526
31,248115	0,309776	0,002526
31,258115	0,244774	0,006354
31,268115	0,189969	0,005078
31,278115	0,131339	0,006354
31,288115	0,067612	0,003802
31,298115	0,014081	0,00763
31,308115	-0,041999	0,006354
31,328461	-0,13759	0,00763
31,338461	-0,183473	0,003802
31,348461	-0,219161	0,006354
31,358461	-0,254848	0,006354
31,368461	-0,289261	0,002526
31,378461	-0,324948	0,006354
31,388461	-0,34789	0,003802
31,398461	-0,37593	0,006354
31,408461	-0,400146	0,006354
31,418461	-0,429461	0,002526
31,437758	-0,475344	0,010181
31,447758	-0,500835	0,006354
31,457758	-0,522503	0,008906
31,467758	-0,549268	0,006354
31,477758	-0,573484	0,00763
31,487758	-0,593877	0,006354
31,497758	-0,615544	0,008906
31,507758	-0,647408	0,006354
31,517758	-0,669075	0,008906
31,527758	-0,695841	0,002526
31,543213	-0,731528	0,006354
31,553213	-0,75447	0,008906
31,563213	-0,78251	0,006354
31,573213	-0,804177	0,010181
31,583213	-0,834766	0,008906
31,593213	-0,860257	0,006354
31,603213	-0,889572	0,008906
31,613213	-0,920161	0,002526
31,623213	-0,95075	0,008906
31,633213	-0,977515	0,008906
31,652554	-1,038694	0,003802
31,662554	-1,057812	0,005078
31,672554	-1,073106	0,00763
31,682554	-1,09095	0,005078
31,692554	-1,108794	0,008906
31,702554	-1,129186	0,006354
31,712554	-1,153403	0,006354
31,722554	-1,171246	0,008906
31,732554	-1,191639	0,006354
31,742554	-1,214581	0,003802
31,765144	-1,251543	0,008906
31,775144	-1,265563	0,003802
31,785144	-1,270661	0,002526
31,795144	-1,283406	0,003802
31,805144	-1,288505	0,008906
31,815144	-1,302525	0,003802
31,825144	-1,311446	0,006354
31,835144	-1,313995	0,006354
31,845144	-1,326741	0,002526
31,855144	-1,345859	0,006354
31,869925	-1,350957	0,006354
31,879925	-1,370075	0,002526
31,889925	-1,386645	0,006354
31,899925	-1,387919	0,002526
31,909925	-1,382821	0,010181
31,919925	-1,38537	0,006354
31,929925	-1,384095	0,006354
31,939925	-1,386645	0,006354
31,949925	-1,387919	0,003802
31,959925	-1,391743	0,003802
31,988442	-1,387919	0,005078
31,998442	-1,390468	0,006354
32,008442	-1,386645	0,003802
32,018442	-1,387919	0,008906
32,028442	-1,38537	0,006354
32,038442	-1,390468	0,006354
32,048442	-1,386645	0,003802
32,058442	-1,390468	0,006354
32,068442	-1,384095	0,005078
32,078442	-1,381546	0,008906
32,094861	-1,376448	0,008906
32,104861	-1,361154	0,002526
32,114861	-1,335663	0,008906
32,124861	-1,319094	0,003802
32,134861	-1,289779	0,006354
32,144861	-1,260465	0,006354
32,154861	-1,23115	0,00763
32,164861	-1,190365	0,006354
32,174861	-1,163599	0,002526
32,184861	-1,127912	0,008906
32,207577	-1,036144	0,008906
32,217577	-0,988986	0,006354
32,227577	-0,925259	0,008906
32,237577	-0,865355	0,008906
32,247577	-0,792706	0,006354
32,257577	-0,721332	0,00763
32,267577	-0,637212	0,008906
32,277577	-0,545444	0,006354
32,287577	-0,444755	0,006354
32,297577	-0,34789	0,008906
32,316843	-0,147786	0,008906
32,326843	-0,031802	0,005078
32,336843	0,080358	0,006354
32,346843	0,189969	0,005078
32,356843	0,29958	0,008906
32,366843	0,401543	0,008906
32,376843	0,508605	0,006354
32,386843	0,615667	0,002526
32,396843	0,716356	0,002526
32,406843	0,814496	0,002526
32,430445	1,054111	0,002526
32,440445	1,1548	0,008906
32,450445	1,249116	0,006354
32,460445	1,345982	0,010181
32,470445	1,432651	0,002526
32,480445	1,526967	0,006354
32,490445	1,61746	0,006354
32,500445	1,709227	0,002526
32,510445	1,804818	0,006354
32,520445	1,900409	0,008906
32,536545	2,046982	0,002526
32,546545	2,140024	0,008906
32,556545	2,226693	0,003802
32,566545	2,310813	0,008906
32,576545	2,396207	0,005078
32,586545	2,476504	0,006354
32,596545	2,552976	0,006354
32,606545	2,623077	0,006354
32,616545	2,702098	0,010181
32,626545	2,769649	0,006354
32,656752	2,950635	0,006354
32,666752	2,997793	0,003802
32,676752	3,055148	0,008906
32,686752	3,095933	0,002526
32,696752	3,14564	0,002526
32,706752	3,196622	0,008906
32,716752	3,236133	0,005078
32,726752	3,280742	0,008906
32,736752	3,315155	0,010181
32,746752	3,353391	0,008906
32,770062	3,448982	0,006354
32,780062	3,488493	0,006354
32,790062	3,5382	0,010181
32,800062	3,584084	0,002526
32,810062	3,63634	0,00763
32,820062	3,688597	0,003802
32,830062	3,7485	0,008906
32,840062	3,795659	0,002526
32,850062	3,851739	0,003802
32,860062	3,906544	0,003802
32,886802	4,058215	0,006354
32,896802	4,109197	0,006354
32,906802	4,161453	0,006354
32,916802	4,217533	0,006354
32,926802	4,273613	0,00763
32,936802	4,328419	0,005078
32,946802	4,383224	0,006354
32,956802	4,440579	0,006354
32,966802	4,501757	0,006354
32,976802	4,571857	0,008906
32,999214	4,719704	0,006354
33,009214	4,792353	0,006354
33,019214	4,862453	0,006354
33,029214	4,924906	0,008906
33,039214	4,979712	0,003802
33,049214	5,034517	0,00763
33,059214	5,080401	0,002526
33,069214	5,135206	0,010181
33,079214	5,179815	0,006354
33,089214	5,22315	0,005078
33,109203	5,308545	0,006354
33,119203	5,346781	0,005078
33,129203	5,387566	0,008906
33,139203	5,430901	0,003802
33,149203	5,476785	0,006354
33,159203	5,521394	0,006354
33,169203	5,572375	0,008906
33,179203	5,624632	0,002526
33,189203	5,678163	0,006354
33,199203	5,731694	0,006354
33,222341	5,834932	0,008906
33,232341	5,874443	0,008906
33,242341	5,917777	0,006354
33,252341	5,954739	0,006354
33,262341	6,000623	0,010181
33,272341	6,033761	0,006354
33,282341	6,074547	0,006354
33,292341	6,114057	0,008906
33,302341	6,156117	0,008906
33,312341	6,191805	0,003802
33,341092	6,335828	0,00763
33,351092	6,393183	0,006354
33,361092	6,44289	0,003802
33,371092	6,495147	0,006354
33,381092	6,542305	0,006354
33,391092	6,586914	0,006354
33,401092	6,626425	0,003802
33,411092	6,665936	0,006354
33,421092	6,715643	0,008906
33,431092	6,755154	0,006354
33,450889	6,831627	0,003802
33,460889	6,874961	0,010181
33,470889	6,910649	0,006354
33,480889	6,938689	0,003802
33,490889	6,97565	0,006354
33,500889	7,013887	0,006354
33,510889	7,04575	0,003802
33,520889	7,07379	0,008906
33,530889	7,10438	0,006354
33,540889	7,140067	0,008906
33,556943	7,189774	0,006354
33,566943	7,220363	0,005078
33,576943	7,262423	0,006354
33,586943	7,289189	0,005078
33,596943	7,332523	0,006354
33,606943	7,366936	0,003802
33,616943	7,408996	0,008906
33,626943	7,458703	0,006354
33,636943	7,495665	0,006354
33,646943	7,546647	0,008906
33,67585	7,726358	0,002526
33,68585	7,814302	0,002526
33,69585	7,916265	0,008906
33,70585	8,018229	0,008906
33,71585	8,102349	0,001251
33,72585	8,177547	0,002526
33,73585	8,241274	0,002526
33,74585	8,306276	0,010181
33,75585	8,361082	0,006354
33,76585	8,412064	0,010181
33,791984	8,530596	0,002526
33,801984	8,568833	0,006354
33,811984	8,589225	0,002526
33,821984	8,5905	0,006354
33,831984	8,589225	0,001251
33,841984	8,5905	0,006354
33,851984	8,593049	0,006354
33,861984	8,591774	0,008906
33,871984	8,5905	0,002526
33,881984	8,591774	0,008906
33,90469	8,594324	0,008906
33,91469	8,587951	0,002526
33,92469	8,591774	0,006354
33,93469	8,591774	0,006354
33,94469	8,591774	0,005078
33,95469	8,5905	0,005078
33,96469	8,591774	0,006354
33,97469	8,5905	0,010181
33,98469	8,587951	0,003802
33,99469	8,5905	0,003802
34,019917	8,594324	0,010181
34,029917	8,591774	0,008906
34,039917	8,5905	0,003802
34,049917	8,593049	0,008906
34,059917	8,585402	0,006354
34,069917	8,56246	0,006354
34,079917	8,544616	0,010181
34,089917	8,517851	0,005078
34,099917	8,488536	0,008906
34,109917	8,452849	0,003802
34,133817	8,371278	0,002526
34,143817	8,343238	0,008906
34,153817	8,308825	0,008906
34,163817	8,271863	0,005078
34,173817	8,233627	0,003802
34,183817	8,199214	0,008906
34,193817	8,160978	0,008906
34,203817	8,118918	0,002526
34,213817	8,07176	0,006354
34,223817	8,028425	0,010181
34,239529	7,932834	0,003802
34,249529	7,866558	0,008906
34,259529	7,796458	0,010181
34,269529	7,713612	0,006354
34,279529	7,639689	0,005078
34,289529	7,570863	0,006354
34,299529	7,514783	0,010181
34,309529	7,462527	0,002526
34,319529	7,416643	0,006354
34,329529	7,378407	0,008906
34,357135	7,275169	0,003802
34,367135	7,24458	0,010181
34,377135	7,20252	0,008906
34,387135	7,161734	0,003802
34,397135	7,11585	0,008906
34,407135	7,072516	0,006354
34,417135	7,026632	0,002526
34,427135	6,979474	0,008906
34,437135	6,931041	0,006354
34,447135	6,887707	0,005078
34,469479	6,783194	0,006354
34,479479	6,72329	0,006354
34,489479	6,662112	0,010181
34,499479	6,59711	0,003802
34,509479	6,537207	0,010181
34,519479	6,474754	0,008906
34,529479	6,413576	0,008906
34,539479	6,353672	0,002526
34,549479	6,301416	0,005078
34,559479	6,245336	0,003802
34,576711	6,153568	0,010181
34,586711	6,091116	0,008906
34,596711	6,023565	0,008906
34,606711	5,956014	0,006354
34,616711	5,885914	0,006354
34,626711	5,819637	0,003802
34,636711	5,749537	0,002526
34,646711	5,693457	0,002526
34,656711	5,627181	0,00763
34,666711	5,569826	0,008906
34,696608	5,392665	0,006354
34,706608	5,332761	0,003802
34,716608	5,262661	0,008906
34,726608	5,19511	0,005078
34,736608	5,132657	0,002526
34,746608	5,067655	0,00763
34,756608	5,000104	0,008906
34,766608	4,926181	0,006354
34,776608	4,849708	0,002526
34,786608	4,768137	0,002526
34,80886	4,582053	0,005078
34,81886	4,504306	0,002526
34,82886	4,427833	0,003802
34,83886	4,346262	0,003802
34,84886	4,272339	0,006354
34,85886	4,192042	0,010181
34,86886	4,119393	0,005078
34,87886	4,056941	0,006354
34,88886	4,004684	0,002526
34,89886	3,966448	0,010181
34,917019	3,903995	0,008906
34,927019	3,858111	0,003802
34,937019	3,828797	0,005078
34,947019	3,788011	0,006354
34,957019	3,745951	0,006354
34,967019	3,698793	0,006354
34,977019	3,65291	0,002526
34,987019	3,614673	0,006354
34,997019	3,577711	0,006354
35,007019	3,5382	0,002526
35,029824	3,471924	0,006354
35,039824	3,44006	0,002526
35,049824	3,409471	0,002526
35,059824	3,378882	0,002526
35,069824	3,352117	0,006354
35,079824	3,318979	0,010181
35,089824	3,288389	0,005078
35,099824	3,259075	0,002526
35,109824	3,22976	0,002526
35,119824	3,200446	0,006354
35,134909	3,155837	0,006354
35,144909	3,130346	0,006354
35,154909	3,095933	0,008906
35,164909	3,064069	0,008906
35,174909	3,020735	0,006354
35,184909	2,981224	0,008906
35,194909	2,927693	0,006354
35,204909	2,880535	0,006354
35,214909	2,829553	0,006354
35,224909	2,778571	0,006354
35,247365	2,660038	0,006354
35,257365	2,600135	0,006354
35,267365	2,544055	0,002526
35,277365	2,493073	0,005078
35,287365	2,43062	0,002526
35,297365	2,368167	0,006354
35,307365	2,30444	0,008906
35,317365	2,236889	0,002526
35,327365	2,174436	0,006354
35,337365	2,104336	0,008906
35,364452	1,923351	0,003802
35,374452	1,86982	0,008906
35,384452	1,812465	0,006354
35,394452	1,760209	0,008906
35,404452	1,713051	0,006354
35,414452	1,662069	0,006354
35,424452	1,61746	0,006354
35,434452	1,584322	0,006354
35,444452	1,551183	0,00763
35,454452	1,528242	0,00763
35,473734	1,488731	0,008906
35,483734	1,460691	0,008906
35,493734	1,430102	0,006354
35,503734	1,402062	0,006354
35,513734	1,368923	0,006354
35,523734	1,339609	0,005078
35,533734	1,303922	0,00763
35,543734	1,272058	0,010181
35,553734	1,237645	0,005078
35,563734	1,195585	0,005078
35,578251	1,131858	0,003802
35,588251	1,089798	0,006354
35,598251	1,045189	0,003802
35,608251	0,996756	0,00763
35,618251	0,953422	0,00763
35,628251	0,901165	0,006354
35,638251	0,847634	0,005078
35,648251	0,800476	0,002526
35,658251	0,749494	0,005078
35,668251	0,681943	0,006354
35,687783	0,590176	0,008906
35,697783	0,528998	0,005078
35,707783	0,472918	0,006354
35,717783	0,418112	0,002526
35,727783	0,365856	0,003802
35,737783	0,318698	0,002526
35,747783	0,267716	0,006354
35,757783	0,218009	0,003802
35,767783	0,173399	0,002526
35,777783	0,130065	0,003802
35,807856	0,008983	0,006354
35,817856	-0,021606	0,006354
35,827856	-0,056019	0,006354
35,837856	-0,089157	0,003802
35,847856	-0,119746	0,002526
35,857856	-0,143962	0,008906
35,867856	-0,172002	0,010181
35,877856	-0,201317	0,006354
35,887856	-0,231906	0,00763
35,897856	-0,26377	0,002526
35,927206	-0,338968	0,006354
35,937206	-0,363184	0,006354
35,947206	-0,379753	0,010181
35,957206	-0,398872	0,006354
35,967206	-0,411617	0,006354
35,977206	-0,41799	0,006354
35,987206	-0,420539	0,002526
35,997206	-0,425637	0,006354
36,007206	-0,439657	0,006354
36,017206	-0,440932	0,008906
36,039341	-0,462599	0,005078
36,049341	-0,471521	0,008906
36,059341	-0,486815	0,005078
36,069341	-0,50211	0,008906
36,079341	-0,519953	0,006354
36,089341	-0,533973	0,006354
36,099341	-0,551817	0,002526
36,109341	-0,55819	0,00763
36,119341	-0,576033	0,010181
36,129341	-0,592603	0,006354
36,15017	-0,627015	0,006354
36,16017	-0,652506	0,003802
36,17017	-0,666526	0,006354
36,18017	-0,694566	0,008906
36,19017	-0,717508	0,002526
36,20017	-0,739175	0,010181
36,21017	-0,76849	0,003802
36,22017	-0,795255	0,003802
36,23017	-0,813099	0,006354
36,24017	-0,839864	0,008906
36,259135	-0,887023	0,003802
36,269135	-0,902317	0,006354
36,279135	-0,917612	0,010181
36,289135	-0,941828	0,003802
36,299135	-0,959672	0,006354
36,309135	-0,990261	0,006354
36,319135	-1,011928	0,010181
36,329135	-1,042517	0,005078
36,339135	-1,07693	0,006354
36,349135	-1,112617	0,003802
36,372421	-1,186541	0,006354
36,382421	-1,222228	0,00763
36,392421	-1,25919	0,003802
36,402421	-1,285955	0,008906
36,412421	-1,31527	0,002526
36,422421	-1,345859	0,00763
36,432421	-1,354781	0,006354
36,442421	-1,370075	0,003802
36,452421	-1,372625	0,006354
36,462421	-1,378997	0,005078
36,488482	-1,372625	0,008906
36,498482	-1,372625	0,008906
36,508482	-1,372625	0,006354
36,518482	-1,368801	0,008906
36,528482	-1,370075	0,005078
36,538482	-1,368801	0,003802
36,548482	-1,366252	0,008906
36,558482	-1,37135	0,003802
36,568482	-1,37135	0,002526
36,578482	-1,370075	0,003802
36,59701	-1,370075	0,002526
36,60701	-1,368801	0,006354
36,61701	-1,363703	0,010181
36,62701	-1,363703	0,006354
36,63701	-1,362428	0,010181
36,64701	-1,361154	0,008906
36,65701	-1,358605	0,010181
36,66701	-1,35733	0,003802
36,67701	-1,349683	0,006354
36,68701	-1,350957	0,005078
36,706593	-1,336937	0,002526
36,716593	-1,324192	0,002526
36,726593	-1,308897	0,006354
36,736593	-1,306348	0,006354
36,746593	-1,299975	0,008906
36,756593	-1,292328	0,005078
36,766593	-1,284681	0,00763
36,776593	-1,277034	0,003802
36,786593	-1,261739	0,006354
36,796593	-1,248994	0,010181
36,814379	-1,200561	0,00763
36,824379	-1,172521	0,001251
36,834379	-1,145755	0,006354
36,844379	-1,116441	0,006354
36,854379	-1,073106	0,005078
36,864379	-1,029772	0,010181
36,874379	-0,981339	0,010181
36,884379	-0,925259	0,006354
36,894379	-0,869179	0,006354
36,904379	-0,806726	0,008906
36,920152	-0,720057	0,003802
36,930152	-0,652506	0,002526
36,940152	-0,578583	0,006354
36,950152	-0,50211	0,006354
36,960152	-0,421813	0,006354
36,970152	-0,344066	0,006354
36,980152	-0,259946	0,006354
36,990152	-0,184748	0,00763
37,000152	-0,091706	0,002526
37,010152	-0,008861	0,002526
37,032861	0,206538	0,008906
37,042861	0,293207	0,010181
37,052861	0,3837	0,005078
37,062861	0,469094	0,003802
37,072861	0,564685	0,006354
37,082861	0,65008	0,00763
37,092861	0,750769	0,008906
37,102861	0,828516	0,006354
37,112861	0,911361	0,003802
37,122861	1,003129	0,006354
37,141466	1,157349	0,008906
37,151466	1,240194	0,008906
37,161466	1,320491	0,008906
37,171466	1,395689	0,006354
37,181466	1,478534	0,006354
37,191466	1,555007	0,008906
37,201466	1,63148	0,008906
37,211466	1,700305	0,002526
37,221466	1,775504	0,006354
37,231466	1,854525	0,008906
37,260257	2,062276	0,008906
37,270257	2,133651	0,010181
37,280257	2,203751	0,008906
37,290257	2,278949	0,008906
37,300257	2,350324	0,008906
37,310257	2,4166	0,006354
37,320257	2,489249	0,008906
37,330257	2,552976	0,006354
37,340257	2,620527	0,006354
37,350257	2,684255	0,008906
37,379293	2,832102	0,006354
37,389293	2,870338	0,010181
37,399293	2,906026	0,002526
37,409293	2,946811	0,006354
